ds,yhat,sku_id,qty_total,revenue,price,forecasted_revenue,abs_error,pct_error,weighted_error
2025-02-03,2.110586962144107,43987972199,0,0.0,0.0,0.0,2.110586962144107,,0.0
2025-02-10,2.0510609679528957,43987972199,4,0.0,0.0,0.0,1.9489390320471043,0.48723475801177607,0.0
2025-02-17,1.678753507383712,43987972199,3,0.0,0.0,0.0,1.321246492616288,0.44041549753876263,0.0
2025-02-24,1.3517374468625443,43987972199,0,0.0,0.0,0.0,1.3517374468625443,,0.0
2025-02-03,2.050693199845095,43990125856,2,0.0,0.0,0.0,0.050693199845095016,0.025346599922547508,0.0
2025-02-10,1.9772895566541084,43990125856,2,0.0,0.0,0.0,0.022710443345891562,0.011355221672945781,0.0
2025-02-17,2.501398481588404,43990125856,6,0.0,0.0,0.0,3.498601518411596,0.5831002530685994,0.0
2025-02-24,2.8381553395338006,43990125856,9,29997.0,3333.0,9459.571746666157,6.161844660466199,0.6846494067184666,184836.85428000457
2025-02-03,0.5241277459538067,43992266349,0,0.0,0.0,0.0,0.5241277459538067,,0.0
2025-02-10,0.6324071671731026,43992266349,0,0.0,0.0,0.0,0.6324071671731026,,0.0
2025-02-17,0.7539196036367334,43992266349,0,0.0,0.0,0.0,0.7539196036367334,,0.0
2025-02-24,0.7777443395719297,43992266349,0,0.0,0.0,0.0,0.7777443395719297,,0.0
2025-02-03,0.016828756787211303,42931106661,0,0.0,0.0,0.0,0.016828756787211303,,0.0
2025-02-10,0.024375028245801497,42931106661,0,0.0,0.0,0.0,0.024375028245801497,,0.0
2025-02-17,0.018231762485409943,42931106661,0,0.0,0.0,0.0,0.018231762485409943,,0.0
2025-02-24,0.007165223686192969,42931106661,0,0.0,0.0,0.0,0.007165223686192969,,0.0
2025-02-03,0.4948786083451582,44126860168,0,0.0,0.0,0.0,0.4948786083451582,,0.0
2025-02-10,0.4996913514134251,44126860168,1,0.0,0.0,0.0,0.5003086485865749,0.5003086485865749,0.0
2025-02-17,0.6432075092232168,44126860168,0,2580.0,0.0,0.0,0.6432075092232168,,1659.4753737958993
2025-02-24,0.7512558819861141,44126860168,0,0.0,0.0,0.0,0.7512558819861141,,0.0
2025-02-03,0.16068009877280875,47556470434,0,0.0,0.0,0.0,0.16068009877280875,,0.0
2025-02-10,0.0870020447175173,47556470434,0,0.0,0.0,0.0,0.0870020447175173,,0.0
2025-02-17,0.022987024091430802,47556470434,0,0.0,0.0,0.0,0.022987024091430802,,0.0
2025-02-24,0.011075280738202568,47556470434,3,0.0,0.0,0.0,2.9889247192617976,0.9963082397539326,0.0
2025-02-03,0.20006853041303396,44183603616,0,0.0,0.0,0.0,0.20006853041303396,,0.0
2025-02-10,0.1945374606884274,44183603616,0,0.0,0.0,0.0,0.1945374606884274,,0.0
2025-02-17,0.16934571589372296,44183603616,0,0.0,0.0,0.0,0.16934571589372296,,0.0
2025-02-24,0.17231015920606618,44183603616,0,0.0,0.0,0.0,0.17231015920606618,,0.0
2025-02-03,0.03139164714630298,42997350212,0,0.0,0.0,0.0,0.03139164714630298,,0.0
2025-02-10,0.014249684615311606,42997350212,0,0.0,0.0,0.0,0.014249684615311606,,0.0
2025-02-17,0.031264415845638986,42997350212,0,0.0,0.0,0.0,0.031264415845638986,,0.0
2025-02-24,0.06646255861625659,42997350212,0,0.0,0.0,0.0,0.06646255861625659,,0.0
2025-02-03,0.01637661975588891,42997355673,0,0.0,0.0,0.0,0.01637661975588891,,0.0
2025-02-10,0.03146562343683683,42997355673,0,0.0,0.0,0.0,0.03146562343683683,,0.0
2025-02-17,0.06074327048776742,42997355673,0,0.0,0.0,0.0,0.06074327048776742,,0.0
2025-02-24,0.06671728099254484,42997355673,0,0.0,0.0,0.0,0.06671728099254484,,0.0
2025-02-03,0.05955818906821704,42997361992,1,729.0,729.0,43.41791983073022,0.9404418109317829,0.9404418109317829,685.5820801692697
2025-02-10,0.009057990080770309,42997361992,0,0.0,0.0,0.0,0.009057990080770309,,0.0
2025-02-17,0.020762234524736634,42997361992,0,0.0,0.0,0.0,0.020762234524736634,,0.0
2025-02-24,0.05832332264901356,42997361992,0,0.0,0.0,0.0,0.05832332264901356,,0.0
2025-02-03,0.01927062797151187,42997363795,0,0.0,0.0,0.0,0.01927062797151187,,0.0
2025-02-10,0.027524986896573858,42997363795,0,0.0,0.0,0.0,0.027524986896573858,,0.0
2025-02-17,0.021324309579704555,42997363795,0,0.0,0.0,0.0,0.021324309579704555,,0.0
2025-02-24,0.009957783397262502,42997363795,0,0.0,0.0,0.0,0.009957783397262502,,0.0
2025-02-03,0.09949408651585595,42997366151,0,0.0,0.0,0.0,0.09949408651585595,,0.0
2025-02-10,0.10449611285813892,42997366151,0,0.0,0.0,0.0,0.10449611285813892,,0.0
2025-02-17,0.08868540561826924,42997366151,0,0.0,0.0,0.0,0.08868540561826924,,0.0
2025-02-24,0.07922497309384395,42997366151,0,0.0,0.0,0.0,0.07922497309384395,,0.0
2025-02-03,0.21365016239752066,42997370010,1,0.0,0.0,0.0,0.7863498376024793,0.7863498376024793,0.0
2025-02-10,0.23949048794621658,42997370010,0,0.0,0.0,0.0,0.23949048794621658,,0.0
2025-02-17,0.32256568890248266,42997370010,1,0.0,0.0,0.0,0.6774343110975174,0.6774343110975174,0.0
2025-02-24,0.3538595306092713,42997370010,1,0.0,0.0,0.0,0.6461404693907287,0.6461404693907287,0.0
2025-02-03,0.8004629574730409,42997376375,0,0.0,0.0,0.0,0.8004629574730409,,0.0
2025-02-10,0.7428474487565335,42997376375,0,0.0,0.0,0.0,0.7428474487565335,,0.0
2025-02-17,0.7719915070370382,42997376375,0,0.0,0.0,0.0,0.7719915070370382,,0.0
2025-02-24,0.9181204709546549,42997376375,0,0.0,0.0,0.0,0.9181204709546549,,0.0
2025-02-03,2.1089580213658077,42997389826,3,0.0,0.0,0.0,0.8910419786341923,0.2970139928780641,0.0
2025-02-10,2.4203783808506634,42997389826,2,0.0,0.0,0.0,0.42037838085066337,0.21018919042533168,0.0
2025-02-17,2.2281734495359595,42997389826,2,0.0,0.0,0.0,0.22817344953595953,0.11408672476797976,0.0
2025-02-24,1.8769007203390125,42997389826,1,0.0,0.0,0.0,0.8769007203390125,0.8769007203390125,0.0
2025-02-03,1.680453713153693,42997394698,1,0.0,0.0,0.0,0.680453713153693,0.680453713153693,0.0
2025-02-10,1.6417046956895955,42997394698,0,0.0,0.0,0.0,1.6417046956895955,,0.0
2025-02-17,1.6865829974953508,42997394698,0,0.0,0.0,0.0,1.6865829974953508,,0.0
2025-02-24,1.8786705819106162,42997394698,3,0.0,0.0,0.0,1.1213294180893838,0.37377647269646125,0.0
2025-02-03,1.3760647827555104,42997397695,1,0.0,0.0,0.0,0.37606478275551036,0.37606478275551036,0.0
2025-02-10,1.4994772973826702,42997397695,0,0.0,0.0,0.0,1.4994772973826702,,0.0
2025-02-17,1.8031600757728068,42997397695,0,0.0,0.0,0.0,1.8031600757728068,,0.0
2025-02-24,1.9666518289329753,42997397695,1,0.0,0.0,0.0,0.9666518289329753,0.9666518289329753,0.0
2025-02-03,3.469253567812552,42997399776,0,0.0,0.0,0.0,3.469253567812552,,0.0
2025-02-10,4.768696437040574,42997399776,2,0.0,0.0,0.0,2.7686964370405738,1.3843482185202869,0.0
2025-02-17,4.699389510461374,42997399776,0,0.0,0.0,0.0,4.699389510461374,,0.0
2025-02-24,3.7338658631916015,42997399776,4,0.0,0.0,0.0,0.2661341368083985,0.06653353420209962,0.0
2025-02-03,0.7888146564978205,42997403955,0,0.0,0.0,0.0,0.7888146564978205,,0.0
2025-02-10,0.7341527013988742,42997403955,0,0.0,0.0,0.0,0.7341527013988742,,0.0
2025-02-17,0.6269067046702741,42997403955,0,0.0,0.0,0.0,0.6269067046702741,,0.0
2025-02-24,0.6101746929381091,42997403955,0,0.0,0.0,0.0,0.6101746929381091,,0.0
2025-02-03,2.1498597763207665,42997424093,3,0.0,0.0,0.0,0.8501402236792335,0.2833800745597445,0.0
2025-02-10,1.9900125856272264,42997424093,7,0.0,0.0,0.0,5.009987414372773,0.715712487767539,0.0
2025-02-17,1.7431598466893923,42997424093,2,2493.0,1246.5,2172.8487488983274,0.2568401533106077,0.12842007665530386,640.302502203345
2025-02-24,1.6889621871207887,42997424093,1,0.0,0.0,0.0,0.6889621871207887,0.6889621871207887,0.0
2025-02-03,3.235599132189179,42997426167,0,0.0,0.0,0.0,3.235599132189179,,0.0
2025-02-10,2.879524466614191,42997426167,0,0.0,0.0,0.0,2.879524466614191,,0.0
2025-02-17,2.604957222482045,42997426167,0,0.0,0.0,0.0,2.604957222482045,,0.0
2025-02-24,2.5550915270469865,42997426167,1,0.0,0.0,0.0,1.5550915270469865,1.5550915270469865,0.0
2025-02-03,2.9467316653719213,27878669323,1,0.0,0.0,0.0,1.9467316653719213,1.9467316653719213,0.0
2025-02-10,3.617010497677481,27878669323,0,0.0,0.0,0.0,3.617010497677481,,0.0
2025-02-17,3.9281000324218596,27878669323,0,0.0,0.0,0.0,3.9281000324218596,,0.0
2025-02-24,3.742140311825613,27878669323,1,429.0,429.0,1605.3781937731878,2.742140311825613,2.742140311825613,1176.3781937731878
2025-02-03,0.56255215707808,27878726372,1,0.0,0.0,0.0,0.43744784292191996,0.43744784292191996,0.0
2025-02-10,0.45912073362580963,27878726372,1,0.0,0.0,0.0,0.5408792663741904,0.5408792663741904,0.0
2025-02-17,0.8803956048558598,27878726372,5,0.0,0.0,0.0,4.11960439514414,0.823920879028828,0.0
2025-02-24,1.1799294164190486,27878726372,0,0.0,0.0,0.0,1.1799294164190486,,0.0
2025-02-03,-0.9517574400624733,2787887686,0,0.0,0.0,-0.0,0.9517574400624733,,0.0
2025-02-10,-0.23698196671148164,2787887686,0,0.0,0.0,-0.0,0.23698196671148164,,0.0
2025-02-17,0.3775290522728776,2787887686,0,0.0,0.0,0.0,0.3775290522728776,,0.0
2025-02-24,0.3417453484454853,2787887686,0,0.0,0.0,0.0,0.3417453484454853,,0.0
2025-02-03,0.026794650399968513,44255064283,0,0.0,0.0,0.0,0.026794650399968513,,0.0
2025-02-10,0.02106691547554921,44255064283,0,0.0,0.0,0.0,0.02106691547554921,,0.0
2025-02-17,0.009677398718871657,44255064283,0,0.0,0.0,0.0,0.009677398718871657,,0.0
2025-02-24,0.009062744731367985,44255064283,0,0.0,0.0,0.0,0.009062744731367985,,0.0
2025-02-03,0.07336753612695046,44255064557,0,0.0,0.0,0.0,0.07336753612695046,,0.0
2025-02-10,0.07419175230285749,44255064557,0,0.0,0.0,0.0,0.07419175230285749,,0.0
2025-02-17,0.06369162903183831,44255064557,0,0.0,0.0,0.0,0.06369162903183831,,0.0
2025-02-24,0.05664480278539142,44255064557,0,0.0,0.0,0.0,0.05664480278539142,,0.0
2025-02-03,0.03482175258957415,44255064844,0,0.0,0.0,0.0,0.03482175258957415,,0.0
2025-02-10,0.02531613080134399,44255064844,0,0.0,0.0,0.0,0.02531613080134399,,0.0
2025-02-17,0.011322613432470527,44255064844,0,0.0,0.0,0.0,0.011322613432470527,,0.0
2025-02-24,0.012394102271144618,44255064844,0,0.0,0.0,0.0,0.012394102271144618,,0.0
2025-02-03,0.051811760961384935,44255065129,0,0.0,0.0,0.0,0.051811760961384935,,0.0
2025-02-10,0.042688029187854526,44255065129,0,0.0,0.0,0.0,0.042688029187854526,,0.0
2025-02-17,0.024082511121209366,44255065129,0,0.0,0.0,0.0,0.024082511121209366,,0.0
2025-02-24,0.021654353612609593,44255065129,0,0.0,0.0,0.0,0.021654353612609593,,0.0
2025-02-03,0.09809741102346176,44255065493,0,0.0,0.0,0.0,0.09809741102346176,,0.0
2025-02-10,0.0736112890524869,44255065493,0,0.0,0.0,0.0,0.0736112890524869,,0.0
2025-02-17,0.09785415986352883,44255065493,0,0.0,0.0,0.0,0.09785415986352883,,0.0
2025-02-24,0.14912352338341128,44255065493,0,0.0,0.0,0.0,0.14912352338341128,,0.0
2025-02-03,-0.0011454495950314475,44255065774,0,0.0,0.0,-0.0,0.0011454495950314475,,0.0
2025-02-10,0.002734023812296739,44255065774,0,0.0,0.0,0.0,0.002734023812296739,,0.0
2025-02-17,0.03723052546811773,44255065774,0,0.0,0.0,0.0,0.03723052546811773,,0.0
2025-02-24,0.05663950377235535,44255065774,0,0.0,0.0,0.0,0.05663950377235535,,0.0
2025-02-03,9.642392471347707,35414490964,5,0.0,0.0,0.0,4.642392471347707,0.9284784942695413,0.0
2025-02-10,10.936837427563827,35414490964,2,0.0,0.0,0.0,8.936837427563827,4.468418713781913,0.0
2025-02-17,11.641384014682256,35414490964,1,0.0,0.0,0.0,10.641384014682256,10.641384014682256,0.0
2025-02-24,10.97905235240867,35414490964,6,0.0,0.0,0.0,4.9790523524086705,0.8298420587347785,0.0
2025-02-03,1.084232935405748,28809186837,0,0.0,0.0,0.0,1.084232935405748,,0.0
2025-02-10,0.9323144374365855,28809186837,3,0.0,0.0,0.0,2.0676855625634145,0.6892285208544715,0.0
2025-02-17,1.1818885533025187,28809186837,3,5238.0,1746.0,2063.577414066198,1.8181114466974813,0.6060371488991604,9523.267757801406
2025-02-24,1.372107163802252,28809186837,1,0.0,0.0,0.0,0.37210716380225195,0.37210716380225195,0.0
2025-02-03,0.38930087730893376,28809187395,1,0.0,0.0,0.0,0.6106991226910663,0.6106991226910663,0.0
2025-02-10,0.2667772519791702,28809187395,2,0.0,0.0,0.0,1.7332227480208298,0.8666113740104149,0.0
2025-02-17,0.28482727364715976,28809187395,0,0.0,0.0,0.0,0.28482727364715976,,0.0
2025-02-24,0.3524130584591466,28809187395,0,0.0,0.0,0.0,0.3524130584591466,,0.0
2025-02-03,0.004122292714123725,28809187852,1,0.0,0.0,0.0,0.9958777072858763,0.9958777072858763,0.0
2025-02-10,0.06342005535192947,28809187852,0,0.0,0.0,0.0,0.06342005535192947,,0.0
2025-02-17,0.037928392425678775,28809187852,0,0.0,0.0,0.0,0.037928392425678775,,0.0
2025-02-24,-0.031055878467863854,28809187852,0,0.0,0.0,-0.0,0.031055878467863854,,0.0
2025-02-03,0.5367719111071128,28809207396,0,0.0,0.0,0.0,0.5367719111071128,,0.0
2025-02-10,0.40920067039924773,28809207396,0,0.0,0.0,0.0,0.40920067039924773,,0.0
2025-02-17,-0.06124674734806401,28809207396,0,0.0,0.0,-0.0,0.06124674734806401,,0.0
2025-02-24,-0.24214224838271758,28809207396,0,0.0,0.0,-0.0,0.24214224838271758,,0.0
2025-02-03,1.4248083578971653,28809212359,0,0.0,0.0,0.0,1.4248083578971653,,0.0
2025-02-10,0.9050358806328093,28809212359,1,0.0,0.0,0.0,0.09496411936719074,0.09496411936719074,0.0
2025-02-17,0.507358794595421,28809212359,0,0.0,0.0,0.0,0.507358794595421,,0.0
2025-02-24,0.5421058791276914,28809212359,1,0.0,0.0,0.0,0.45789412087230863,0.45789412087230863,0.0
2025-02-03,0.20311647468541738,28809285342,0,0.0,0.0,0.0,0.20311647468541738,,0.0
2025-02-10,-0.2177270030403442,28809285342,0,0.0,0.0,-0.0,0.2177270030403442,,0.0
2025-02-17,-0.41732659948427786,28809285342,0,0.0,0.0,-0.0,0.41732659948427786,,0.0
2025-02-24,-0.24853437962314823,28809285342,1,0.0,0.0,-0.0,1.2485343796231483,1.2485343796231483,0.0
2025-02-03,0.060347630031540145,28809472364,0,0.0,0.0,0.0,0.060347630031540145,,0.0
2025-02-10,0.19062814079373525,28809472364,0,0.0,0.0,0.0,0.19062814079373525,,0.0
2025-02-17,0.24132631685620437,28809472364,0,0.0,0.0,0.0,0.24132631685620437,,0.0
2025-02-24,0.17589936595657923,28809472364,0,0.0,0.0,0.0,0.17589936595657923,,0.0
2025-02-03,0.6561355466562306,28809487326,0,0.0,0.0,0.0,0.6561355466562306,,0.0
2025-02-10,0.9558640643862071,28809487326,0,0.0,0.0,0.0,0.9558640643862071,,0.0
2025-02-17,0.9510387995064326,28809487326,0,0.0,0.0,0.0,0.9510387995064326,,0.0
2025-02-24,0.650506292029645,28809487326,0,0.0,0.0,0.0,0.650506292029645,,0.0
2025-02-03,0.0038414858950847133,28809487836,0,0.0,0.0,0.0,0.0038414858950847133,,0.0
2025-02-10,-0.05247241710539217,28809487836,0,0.0,0.0,-0.0,0.05247241710539217,,0.0
2025-02-17,-0.07807337702028026,28809487836,0,0.0,0.0,-0.0,0.07807337702028026,,0.0
2025-02-24,-0.043650780461812456,28809487836,0,0.0,0.0,-0.0,0.043650780461812456,,0.0
2025-02-03,-0.031851034837358974,28809488890,0,0.0,0.0,-0.0,0.031851034837358974,,0.0
2025-02-10,-0.01085956495765121,28809488890,1,0.0,0.0,-0.0,1.0108595649576513,1.0108595649576513,0.0
2025-02-17,0.026818226278114535,28809488890,0,0.0,0.0,0.0,0.026818226278114535,,0.0
2025-02-24,0.03338760632898425,28809488890,0,0.0,0.0,0.0,0.03338760632898425,,0.0
2025-02-03,0.8601447098263874,28809489369,0,0.0,0.0,0.0,0.8601447098263874,,0.0
2025-02-10,1.580290740495632,28809489369,0,0.0,0.0,0.0,1.580290740495632,,0.0
2025-02-17,1.8986377579511382,28809489369,4,0.0,0.0,0.0,2.101362242048862,0.5253405605122154,0.0
2025-02-24,1.5912561254702071,28809489369,0,0.0,0.0,0.0,1.5912561254702071,,0.0
2025-02-03,0.7345926842992176,28809490329,0,0.0,0.0,0.0,0.7345926842992176,,0.0
2025-02-10,-0.11341812011670172,28809490329,0,0.0,0.0,-0.0,0.11341812011670172,,0.0
2025-02-17,-0.8230521075175508,28809490329,0,0.0,0.0,-0.0,0.8230521075175508,,0.0
2025-02-24,-1.0933245395534237,28809490329,0,0.0,0.0,-0.0,1.0933245395534237,,0.0
2025-02-03,1.7918155400550049,35760801349,2,342.0,171.0,306.4004573494058,0.20818445994499513,0.10409222997249756,71.19908530118833
2025-02-10,2.650900395100143,35760801349,2,684.0,342.0,906.6079351242489,0.6509003951001429,0.32545019755007143,445.2158702484977
2025-02-17,3.169923214561726,35760801349,6,342.0,57.0,180.6856232300184,2.830076785438274,0.47167946423971235,967.8862606198898
2025-02-24,2.8897901510341217,35760801349,0,0.0,0.0,0.0,2.8897901510341217,,0.0
2025-02-03,2.185449553955427,35760801674,0,0.0,0.0,0.0,2.185449553955427,,0.0
2025-02-10,2.2824552882810636,35760801674,1,0.0,0.0,0.0,1.2824552882810636,1.2824552882810636,0.0
2025-02-17,2.2173994760166336,35760801674,2,0.0,0.0,0.0,0.21739947601663356,0.10869973800831678,0.0
2025-02-24,1.9751687687800568,35760801674,1,0.0,0.0,0.0,0.9751687687800568,0.9751687687800568,0.0
2025-02-03,0.9575997328156731,35760801996,6,0.0,0.0,0.0,5.042400267184327,0.8404000445307211,0.0
2025-02-10,0.983850121626434,35760801996,2,0.0,0.0,0.0,1.0161498783735659,0.5080749391867829,0.0
2025-02-17,1.6310148399233724,35760801996,1,0.0,0.0,0.0,0.6310148399233724,0.6310148399233724,0.0
2025-02-24,2.4029740124453123,35760801996,2,0.0,0.0,0.0,0.4029740124453123,0.20148700622265614,0.0
2025-02-03,0.10689783098691154,35760802537,0,0.0,0.0,0.0,0.10689783098691154,,0.0
2025-02-10,0.08534219613432578,35760802537,0,0.0,0.0,0.0,0.08534219613432578,,0.0
2025-02-17,0.07385218023983854,35760802537,0,0.0,0.0,0.0,0.07385218023983854,,0.0
2025-02-24,0.09137784327830592,35760802537,0,0.0,0.0,0.0,0.09137784327830592,,0.0
2025-02-03,0.2928577019046639,35760802857,0,0.0,0.0,0.0,0.2928577019046639,,0.0
2025-02-10,0.2663273395557807,35760802857,0,0.0,0.0,0.0,0.2663273395557807,,0.0
2025-02-17,0.2727036793414372,35760802857,0,0.0,0.0,0.0,0.2727036793414372,,0.0
2025-02-24,0.25495592105970283,35760802857,0,0.0,0.0,0.0,0.25495592105970283,,0.0
2025-02-03,0.07340203487113522,35760803117,0,0.0,0.0,0.0,0.07340203487113522,,0.0
2025-02-10,-0.036570547986439994,35760803117,0,0.0,0.0,-0.0,0.036570547986439994,,0.0
2025-02-17,-0.09330978031700363,35760803117,0,0.0,0.0,-0.0,0.09330978031700363,,0.0
2025-02-24,-0.021097937966009228,35760803117,0,0.0,0.0,-0.0,0.021097937966009228,,0.0
2025-02-03,0.018647961012033306,35760803493,0,0.0,0.0,0.0,0.018647961012033306,,0.0
2025-02-10,0.019628698199757575,35760803493,0,0.0,0.0,0.0,0.019628698199757575,,0.0
2025-02-17,0.02544059973813199,35760803493,0,0.0,0.0,0.0,0.02544059973813199,,0.0
2025-02-24,0.03017165117606083,35760803493,0,0.0,0.0,0.0,0.03017165117606083,,0.0
2025-02-03,0.1298182138973354,35760803736,0,0.0,0.0,0.0,0.1298182138973354,,0.0
2025-02-10,0.06215189234996661,35760803736,0,0.0,0.0,0.0,0.06215189234996661,,0.0
2025-02-17,-0.00802253321427042,35760803736,0,0.0,0.0,-0.0,0.00802253321427042,,0.0
2025-02-24,0.04861010868004817,35760803736,0,0.0,0.0,0.0,0.04861010868004817,,0.0
2025-02-03,-0.04143127090807511,35760804010,0,0.0,0.0,-0.0,0.04143127090807511,,0.0
2025-02-10,-0.11651946587538066,35760804010,0,0.0,0.0,-0.0,0.11651946587538066,,0.0
2025-02-17,-0.10434067180075131,35760804010,0,0.0,0.0,-0.0,0.10434067180075131,,0.0
2025-02-24,-0.029036104650531996,35760804010,0,0.0,0.0,-0.0,0.029036104650531996,,0.0
2025-02-03,2.9313242324783713,35760804375,11,2736.0,248.72727272727272,729.1002818237113,8.06867576752163,0.7335159788656026,22075.896899939176
2025-02-10,4.304788977818197,35760804375,2,0.0,0.0,0.0,2.3047889778181974,1.1523944889090987,0.0
2025-02-17,6.094217528152981,35760804375,4,0.0,0.0,0.0,2.0942175281529813,0.5235543820382453,0.0
2025-02-24,5.985600777898417,35760804375,4,0.0,0.0,0.0,1.9856007778984166,0.49640019447460415,0.0
2025-02-03,-1.004767734862979,35760804684,7,1710.0,244.28571428571428,-245.45040380224202,8.004767734862979,1.1435382478375684,13688.152826615693
2025-02-10,-0.4137053706165812,35760804684,5,1026.0,205.2,-84.89234205052246,5.413705370616581,1.0827410741233163,5554.461710252613
2025-02-17,1.0957675944328065,35760804684,1,0.0,0.0,0.0,0.09576759443280647,0.09576759443280647,0.0
2025-02-24,2.202936630037545,35760804684,3,0.0,0.0,0.0,0.797063369962455,0.265687789987485,0.0
2025-02-03,4.520902239921543,35760805289,3,0.0,0.0,0.0,1.5209022399215426,0.5069674133071809,0.0
2025-02-10,2.6155062785401046,35760805289,1,0.0,0.0,0.0,1.6155062785401046,1.6155062785401046,0.0
2025-02-17,0.7302837529825805,35760805289,1,0.0,0.0,0.0,0.2697162470174195,0.2697162470174195,0.0
2025-02-24,0.48424744527218044,35760805289,4,0.0,0.0,0.0,3.5157525547278197,0.8789381386819549,0.0
2025-02-03,2.419478323687816,35760805824,3,0.0,0.0,0.0,0.5805216763121841,0.1935072254373947,0.0
2025-02-10,2.0264860170296988,35760805824,5,0.0,0.0,0.0,2.9735139829703012,0.5947027965940602,0.0
2025-02-17,1.4163252770719126,35760805824,4,0.0,0.0,0.0,2.5836747229280874,0.6459186807320219,0.0
2025-02-24,1.2148871251486302,35760805824,2,0.0,0.0,0.0,0.7851128748513698,0.3925564374256849,0.0
2025-02-03,0.13011709513512232,35760806147,0,0.0,0.0,0.0,0.13011709513512232,,0.0
2025-02-10,0.05151120761678825,35760806147,0,0.0,0.0,0.0,0.05151120761678825,,0.0
2025-02-17,0.0648674226444893,35760806147,0,0.0,0.0,0.0,0.0648674226444893,,0.0
2025-02-24,0.16452645260161342,35760806147,0,0.0,0.0,0.0,0.16452645260161342,,0.0
2025-02-03,0.1767346739224684,35760806772,1,0.0,0.0,0.0,0.8232653260775316,0.8232653260775316,0.0
2025-02-10,0.06381775780268294,35760806772,0,486.0,0.0,0.0,0.06381775780268294,,31.015430292103908
2025-02-17,-0.01437862147784004,35760806772,0,0.0,0.0,-0.0,0.01437862147784004,,0.0
2025-02-24,0.002121977160017316,35760806772,0,0.0,0.0,0.0,0.002121977160017316,,0.0
2025-02-03,0.06318162646523973,35760807010,0,0.0,0.0,0.0,0.06318162646523973,,0.0
2025-02-10,0.002284274086234682,35760807010,0,0.0,0.0,0.0,0.002284274086234682,,0.0
2025-02-17,-0.028844255774291054,35760807010,0,0.0,0.0,-0.0,0.028844255774291054,,0.0
2025-02-24,0.011196123184006014,35760807010,0,0.0,0.0,0.0,0.011196123184006014,,0.0
2025-02-03,4.999991423032693,35760807974,4,1368.0,342.0,1709.997066677181,0.999991423032693,0.24999785575817324,1367.988266708724
2025-02-10,4.417653490562076,35760807974,7,0.0,0.0,0.0,2.582346509437924,0.36890664420541774,0.0
2025-02-17,4.399736414126257,35760807974,3,0.0,0.0,0.0,1.3997364141262567,0.46657880470875224,0.0
2025-02-24,4.462643029178234,35760807974,8,0.0,0.0,0.0,3.537356970821766,0.44216962135272075,0.0
2025-02-03,0.18831031721049193,35760808239,0,0.0,0.0,0.0,0.18831031721049193,,0.0
2025-02-10,0.4642129642938193,35760808239,0,0.0,0.0,0.0,0.4642129642938193,,0.0
2025-02-17,0.9824811147454655,35760808239,0,0.0,0.0,0.0,0.9824811147454655,,0.0
2025-02-24,1.3201153952497178,35760808239,0,0.0,0.0,0.0,1.3201153952497178,,0.0
2025-02-03,0.7421138002555523,35760808866,1,0.0,0.0,0.0,0.2578861997444477,0.2578861997444477,0.0
2025-02-10,0.21922734716307812,35760808866,2,0.0,0.0,0.0,1.7807726528369219,0.8903863264184609,0.0
2025-02-17,1.7937196002015126,35760808866,5,0.0,0.0,0.0,3.2062803997984872,0.6412560799596975,0.0
2025-02-24,2.8519195081469872,35760808866,1,0.0,0.0,0.0,1.8519195081469872,1.8519195081469872,0.0
2025-02-03,1.0664513463659895,35760809493,0,0.0,0.0,0.0,1.0664513463659895,,0.0
2025-02-10,0.7309361115933183,35760809493,0,0.0,0.0,0.0,0.7309361115933183,,0.0
2025-02-17,0.47150497761222043,35760809493,0,0.0,0.0,0.0,0.47150497761222043,,0.0
2025-02-24,0.44737556703953496,35760809493,0,0.0,0.0,0.0,0.44737556703953496,,0.0
2025-02-03,-0.0791451301764593,35760809723,0,0.0,0.0,-0.0,0.0791451301764593,,0.0
2025-02-10,0.21405801496383553,35760809723,0,0.0,0.0,0.0,0.21405801496383553,,0.0
2025-02-17,0.8719027915034288,35760809723,0,0.0,0.0,0.0,0.8719027915034288,,0.0
2025-02-24,1.1740792306042005,35760809723,0,0.0,0.0,0.0,1.1740792306042005,,0.0
2025-02-03,0.277829316537348,35760810312,0,0.0,0.0,0.0,0.277829316537348,,0.0
2025-02-10,0.12864417786810672,35760810312,0,0.0,0.0,0.0,0.12864417786810672,,0.0
2025-02-17,-0.028206097159066197,35760810312,0,0.0,0.0,-0.0,0.028206097159066197,,0.0
2025-02-24,-0.08328821053854142,35760810312,0,0.0,0.0,-0.0,0.08328821053854142,,0.0
2025-02-03,1.0768111802908262,35760810624,0,0.0,0.0,0.0,1.0768111802908262,,0.0
2025-02-10,0.7878995814674086,35760810624,2,0.0,0.0,0.0,1.2121004185325914,0.6060502092662957,0.0
2025-02-17,0.28166376165838936,35760810624,0,0.0,0.0,0.0,0.28166376165838936,,0.0
2025-02-24,0.0214432597143491,35760810624,0,0.0,0.0,0.0,0.0214432597143491,,0.0
2025-02-03,0.46923156679902167,35760811216,0,0.0,0.0,0.0,0.46923156679902167,,0.0
2025-02-10,1.5388696973961218,35760811216,1,0.0,0.0,0.0,0.5388696973961218,0.5388696973961218,0.0
2025-02-17,4.912151649045919,35760811216,1,0.0,0.0,0.0,3.912151649045919,3.912151649045919,0.0
2025-02-24,7.249200053190242,35760811216,5,0.0,0.0,0.0,2.2492000531902416,0.44984001063804835,0.0
